series_id,year,period,value,footnote_codes.x,date,area_code,item_code,seasonal,periodicity_code,base_code,base_period,series_title,footnote_codes.y,begin_year,begin_period,end_year,end_period,item_name,display_level,selectable,sort_sequence,weight,Pchange1,Wchange1,Wchange1a,AddedW3,AddedW12,Pchange3,Wchange3,Wchange3a,Pchange6,Wchange6,Wchange6a,Pchange12,Wchange12
CUSR0000SA0E,1999,M03,100.4,NA,1999-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.012096774193548487,0.08888709677419428,0.01071875247145182,2.267390775659328e-4,-0.0020680139616446173,0.0029970029970030065,2.202197802197809e-4,8.81170144110488e-4,-0.008884501480750151,2.202197802197809e-4,4.404880571908798e-4,-0.028073572120038692,-0.0020628460793804433
CUSR0000SA0E,1999,M04,105.5,NA,1999-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.05079681274900394,0.37325498007968094,0.0457216418690225,0.004252915251989106,0.002304729449994398,0.05817452357071207,0.004274663991975923,0.017208605254767306,0.039408866995073843,0.004274663991975923,0.008567600736196113,0.0302734375,0.0022244921874999997
CUSR0000SA0E,1999,M05,104.9,NA,1999-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.005687203791469142,-0.041789573459715255,-0.005003238823908296,0.0042035250339416,0.001312771215397245,0.05745967741935476,0.0042221370967741876,0.016995808417584746,0.03758654797230476,0.0042221370967741876,0.008462100635212133,0.016472868217054293,0.0012104263565891494
CUSR0000SA0E,1999,M06,104.5,NA,1999-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0038131553860820677,-0.02801906577693103,-0.003357111280383962,0.0030344634084303467,7.477743560775459e-4,0.04083665338645415,0.003000677290836651,0.012056841702806187,0.04395604395604402,0.003000677290836651,0.0060103586458770675,0.008687258687258836,6.383397683397793e-4
CUSR0000SA0E,1999,M07,106.7,NA,1999-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.021052631578947434,0.15469473684210575,0.018722126731008926,8.488609760545945e-4,0.0025075016472785225,0.011374407582938506,8.357914691943213e-4,0.0033473594969049003,0.07021063189568699,8.357914691943213e-4,0.0016722814857685897,0.03291384317521784,0.0024185091965150066
CUSR0000SA0E,1999,M08,109.5,NA,1999-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.026241799437675795,0.19282474226804175,0.02338595034045743,0.0031950041333321647,0.005289340551081888,0.04385128693994278,0.003222192564346996,0.01295119933269362,0.10383064516129026,0.003222192564346996,0.006454767653615745,0.0724779627815868,0.005325680705190999
CUSR0000SA0E,1999,M09,111.8,NA,1999-09-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.02100456621004554,0.15434155251141463,0.01867901865122734,0.005018610316215621,0.007408505341622082,0.06985645933014362,0.005133052631578952,0.020690841583847597,0.11354581673306763,0.005133052631578952,0.010292453492476428,0.10365251727541946,0.007616386969397823
CUSR0000SA0E,1999,M10,112,NA,1999-10-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0017889087656530744,0.013144901610018793,0.0015785290967260668,0.0036031119638947513,0.007394880320209928,0.04967197750702912,0.0036498969072164995,0.01467971278295388,0.06161137440758302,0.0036498969072164995,0.007313115561866423,0.10344827586206895,0.007601379310344827
CUSR0000SA0E,1999,M11,111.5,NA,1999-11-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.004464285714285698,-0.032803571428571314,-0.0039293342411278465,0.001346828826928621,0.0073564209606040215,0.0182648401826484,0.0013421004566210046,0.00537921890128823,0.06291706387035267,0.0013421004566210046,0.002686002146877531,0.10286844708209708,0.007558773491592493
CUSR0000SA0E,1999,M12,113.8,NA,1999-12-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.02062780269058284,0.1515730941704027,0.018341171084796937,0.0013191442435185018,0.0095989570457304,0.017889087656529412,0.001314490161001781,0.0052683370384412065,0.08899521531100474,0.001314490161001781,0.002630708206387,0.136863136863137,0.010056703296703306
CUSR0000SA0E,2000,M01,115,NA,2000-01-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.010544815465729274,0.07748330404217871,0.009337723175967483,0.001962528267840101,0.010667416459778553,0.02678571428571419,0.001968214285714279,0.007896130861116069,0.07778819119025293,0.001968214285714279,0.003940302438903087,0.1534603811434303,0.011276268806419259
CUSR0000SA0E,2000,M02,118.8,NA,2000-02-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.03304347826086951,0.24280347826086912,0.029528677060732145,0.004718598764734506,0.01346395675893689,0.06547085201793723,0.0048107982062780275,0.019382501397244845,0.08493150684931505,0.0048107982062780275,0.009644740191937506,0.19758064516129026,0.014518225806451608
CUSR0000SA0E,2000,M03,124.3,NA,2000-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.04629629629629628,0.34018518518518504,0.041594741231387955,0.006604719674882329,0.0159769376430468,0.09226713532513187,0.00677978910369069,0.027396198316013587,0.11180679785330949,0.00677978910369069,0.013605543747671867,0.23804780876494025,0.01749175298804781
CUSR0000SA0E,2000,M04,120.9,NA,2000-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.027353177795655603,-0.20099115044247737,-0.023854093176234437,0.003819975130035768,0.010234476337825215,0.05130434782608706,0.003769843478260877,0.01516485873795781,0.07946428571428577,0.003769843478260877,0.00755389867637235,0.1459715639810426,0.01072599052132701
CUSR0000SA0E,2000,M05,120,NA,2000-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.007444168734491385,-0.0546997518610427,-0.006544258570536199,8.449428288166494e-4,0.01010537455381194,0.010101010101010166,7.42222222222227e-4,0.002972195887697815,0.07623318385650224,7.42222222222227e-4,0.0014849953382716219,0.14394661582459478,0.010577197330791224
CUSR0000SA0E,2000,M06,126.8,NA,2000-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.05666666666666664,0.4163866666666665,0.051126725933399175,0.0016069576436314645,0.014549431878247917,0.02011263073209979,0.0014778761061946927,0.005924622047682515,0.11423550087873457,0.0014778761061946927,0.0029579363301746042,0.2133971291866028,0.015680421052631576
CUSR0000SA0E,2000,M07,127.3,NA,2000-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.0039432176656151174,0.028974763406939878,0.003482517907542171,0.003906616782125637,0.013292232143896257,0.05293631100082696,0.0038897601323407654,0.01565005757353166,0.1069565217391304,0.0038897601323407654,0.007794650498568423,0.19306466729147131,0.014186391752577313
CUSR0000SA0E,2000,M08,123.8,NA,2000-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.027494108405341722,-0.20202670856245097,-0.023975633236857363,0.002433347215111554,0.009343717635591331,0.03166666666666673,0.0023268666666666714,0.009340002940384062,0.042087542087542174,0.0023268666666666714,0.004659147641817851,0.13059360730593594,0.009596018264840172
CUSR0000SA0E,2000,M09,129.2,NA,2000-09-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.043618739903069415,0.32051050080775406,0.03914655419453528,0.0014745855565224297,0.011005407118554723,0.018927444794952564,0.0013907886435331144,0.005574771096951148,0.039420756234915366,0.0013907886435331144,0.0027835115801173593,0.15563506261180682,0.011436064400715564
CUSR0000SA0E,2000,M10,129.6,NA,2000-10-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.003095975232198178,0.022749226006192214,0.002733325392280106,0.001412330182514953,0.011101450362516458,0.01806755695208162,0.0013276040848389575,0.005321000897880568,0.07196029776674928,0.0013276040848389575,0.0026569707022838784,0.15714285714285703,0.011546857142857135
CUSR0000SA0E,2000,M11,129.2,NA,2000-11-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.0030864197530864335,-0.022679012345679112,-0.0027180894182337045,0.0032058071446826714,0.01120269595334538,0.043618739903069415,0.0032051050080775406,0.01288218802681973,0.07666666666666666,0.0032051050080775406,0.006420482714267761,0.15874439461883405,0.011664538116591926
CUSR0000SA0E,2000,M12,130.1,NA,2000-12-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.006965944272445901,0.05118575851393248,0.006159612439317286,5.125597217444559e-4,0.01019882259678068,0.006965944272445901,5.118575851393248e-4,0.0020490028661734883,0.026025236593059997,5.118575851393248e-4,0.0010239771684659171,0.14323374340949035,0.01052481546572935
CUSR0000SA0E,2001,M01,135,NA,2001-01-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.037663335895465,0.27675019215987684,0.03372021386611501,0.0030525693832813023,0.012191491477957658,0.04166666666666674,0.003061666666666672,0.01230302436903985,0.06048703849175174,0.003061666666666672,0.006132707136111248,0.17391304347826098,0.012779130434782618
CUSR0000SA0E,2001,M02,134.1,NA,2001-02-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.00666666666666671,-0.048986666666666984,-0.005862587856000578,0.0027894928400714236,0.009273590028682298,0.03792569659442724,0.0027867801857585136,0.011193804236312666,0.08319870759289172,0.0027867801857585136,0.005581326515321061,0.12878787878787867,0.009463333333333325
CUSR0000SA0E,2001,M03,131.7,NA,2001-03-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.017897091722595126,-0.131507829977629,-0.015667296032395472,9.625569551558087e-4,0.0045566598770541596,0.012298232129131392,9.036740968485748e-4,0.0036195991011596096,0.01934984520123839,9.036740968485748e-4,0.001808164820570557,0.059533386967015156,0.004374513274336273
CUSR0000SA0E,2001,M04,132.3,NA,2001-04-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.004555808656036664,0.03347608200455741,0.004024534377282896,-0.0014701841463973858,0.006901332201524507,-0.019999999999999907,-0.0014695999999999932,-0.005865454346097976,0.02083333333333348,-0.0014695999999999932,-0.002937040275839964,0.09429280397022333,0.00692863523573201
CUSR0000SA0E,2001,M05,138.4,NA,2001-05-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.046107331821617414,0.33879667422524473,0.041421790905376676,0.0024076492625217313,0.01083629646238738,0.03206562266964963,0.0023561819537658546,0.009458089728535901,0.07120743034055743,0.0023561819537658546,0.004717915500930925,0.15333333333333332,0.011266933333333333
CUSR0000SA0E,2001,M06,136.9,NA,2001-06-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.010838150289017356,-0.07963872832369953,-0.009514898962328378,0.002926340279061026,0.005876042512483719,0.039483675018982645,0.0029012604403948444,0.01165564338854752,0.05226748654880864,0.0029012604403948444,0.005810938192932769,0.07965299684542604,0.0058529022082019055
CUSR0000SA0E,2001,M07,129.6,NA,2001-07-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.05332359386413443,-0.39182176771365973,-0.04601846973471935,-0.0013266382181211455,0.0016680772012777237,-0.020408163265306256,-0.0014995918367347036,-0.005984888176803427,-0.040000000000000036,-0.0014995918367347036,-0.0029969348977925137,0.01806755695208162,0.0013276040848389575
CUSR0000SA0E,2001,M08,127.3,NA,2001-08-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.017746913580246937,-0.13040432098765448,-0.015536770060144867,-0.0060186481702501375,0.002384301077025689,-0.08020231213872842,-0.005893265895953764,-0.023365497586318562,-0.05070842654735275,-0.005893265895953764,-0.011751801208987112,0.028271405492730217,0.002077382875605816
CUSR0000SA0E,2001,M09,130.9,NA,2001-09-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,0.028279654359780082,0.20779890023566405,0.025222841839876775,-0.0031442718846565014,0.0012571850713047892,-0.04382761139517899,-0.0032204528853177522,-0.01281971713433594,-0.0060744115413817745,-0.0032204528853177522,-0.006430534453849002,0.013157894736842257,9.66842105263169e-4
CUSR0000SA0E,2001,M10,122.9,NA,2001-10-01,0000,SA0E,S,R,S,1982-84=100,"Energy in U.S. city average, all urban consumers, seasonally adjusted",NA,1957,M01,2022,M02,Energy,1,TRUE,375,7.348,-0.061115355233002266,-0.44907563025210057,-0.052577785079419015,-0.0037168105100409098,-0.0034610634912781383,-0.05169753086419748,-0.0037987345679012306,-0.015108575026263726,-0.071050642479214,-0.0037987345679012306,-0.007583038751485138,-0.05169753086419748,-0.0037987345679012306
